,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"6,000.00","11,500.00","8,500.00",Rs./Quintal,2.50,Metric Tonnes,15-11-2025
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"7,000.00","7,705.00","7,500.00",Rs./Quintal,0.60,Metric Tonnes,14-11-2025
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"7,505.00","9,455.00","9,000.00",Rs./Quintal,2.10,Metric Tonnes,13-12-2025
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"5,505.00","9,500.00","8,700.00",Rs./Quintal,1.70,Metric Tonnes,11-11-2025
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"5,250.00","10,000.00","8,500.00",Rs./Quintal,3.50,Metric Tonnes,08-11-2025
Gujarat,Mehsana,Kadi APMC,Spices,Ajwan,Ajwan,FAQ,"6,000.00","10,125.00","9,000.00",Rs./Quintal,0.50,Metric Tonnes,06-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,000.00","17,755.00","10,000.00",Rs./Quintal,11.28,Metric Tonnes,31-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,525.00","17,500.00","11,000.00",Rs./Quintal,22.94,Metric Tonnes,31-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"6,555.00","13,630.00","9,750.00",Rs./Quintal,10.02,Metric Tonnes,30-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,550.00","18,065.00","11,500.00",Rs./Quintal,22.16,Metric Tonnes,30-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,650.00","14,175.00","10,000.00",Rs./Quintal,16.44,Metric Tonnes,29-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,525.00","15,905.00","11,250.00",Rs./Quintal,21.84,Metric Tonnes,29-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,450.00","15,000.00","11,500.00",Rs./Quintal,22.39,Metric Tonnes,28-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,700.00","20,090.00","9,875.00",Rs./Quintal,16.06,Metric Tonnes,27-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,800.00","17,615.00","10,700.00",Rs./Quintal,26.96,Metric Tonnes,27-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,625.00","17,000.00","12,000.00",Rs./Quintal,34.16,Metric Tonnes,27-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,575.00","13,430.00","9,125.00",Rs./Quintal,11.50,Metric Tonnes,26-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,075.00","22,175.00","10,800.00",Rs./Quintal,41.36,Metric Tonnes,26-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,675.00","13,880.00","9,250.00",Rs./Quintal,11.00,Metric Tonnes,25-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,250.00","16,265.00","10,750.00",Rs./Quintal,57.70,Metric Tonnes,25-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"3,125.00","14,550.00","9,125.00",Rs./Quintal,21.94,Metric Tonnes,24-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,750.00","23,500.00","11,125.00",Rs./Quintal,60.06,Metric Tonnes,24-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,605.00","19,650.00","12,250.00",Rs./Quintal,34.16,Metric Tonnes,24-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,500.00","12,000.00","9,250.00",Rs./Quintal,17.60,Metric Tonnes,23-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,875.00","11,575.00","8,750.00",Rs./Quintal,11.00,Metric Tonnes,22-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,500.00","14,425.00","10,400.00",Rs./Quintal,39.54,Metric Tonnes,22-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,450.00","17,500.00","11,625.00",Rs./Quintal,26.62,Metric Tonnes,22-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,050.00","17,850.00","10,500.00",Rs./Quintal,53.58,Metric Tonnes,21-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"7,775.00","16,725.00","11,500.00",Rs./Quintal,28.28,Metric Tonnes,21-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,900.00","12,675.00","10,250.00",Rs./Quintal,50.44,Metric Tonnes,20-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,905.00","17,000.00","11,750.00",Rs./Quintal,46.20,Metric Tonnes,20-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,675.00","14,005.00","9,250.00",Rs./Quintal,21.06,Metric Tonnes,19-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,755.00","15,750.00","10,300.00",Rs./Quintal,68.48,Metric Tonnes,19-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,550.00","14,000.00","11,300.00",Rs./Quintal,33.50,Metric Tonnes,19-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,000.00","11,355.00","9,375.00",Rs./Quintal,20.08,Metric Tonnes,18-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,055.00","13,530.00","10,250.00",Rs./Quintal,46.54,Metric Tonnes,18-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,625.00","13,760.00","9,500.00",Rs./Quintal,13.58,Metric Tonnes,17-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,500.00","18,505.00","10,750.00",Rs./Quintal,76.46,Metric Tonnes,17-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,525.00","13,555.00","11,125.00",Rs./Quintal,14.14,Metric Tonnes,17-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,725.00","12,500.00","8,850.00",Rs./Quintal,21.02,Metric Tonnes,16-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,600.00","15,475.00","11,250.00",Rs./Quintal,18.20,Metric Tonnes,16-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,550.00","12,755.00","9,150.00",Rs./Quintal,10.94,Metric Tonnes,15-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,900.00","18,505.00","10,850.00",Rs./Quintal,49.34,Metric Tonnes,15-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"7,375.00","8,175.00","7,875.00",Rs./Quintal,0.72,Metric Tonnes,15-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"6,255.00","21,000.00","11,050.00",Rs./Quintal,59.02,Metric Tonnes,14-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,650.00","12,005.00","9,125.00",Rs./Quintal,13.20,Metric Tonnes,13-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"6,250.00","20,400.00","11,000.00",Rs./Quintal,71.62,Metric Tonnes,13-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,500.00","11,955.00","11,075.00",Rs./Quintal,11.38,Metric Tonnes,13-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,700.00","11,875.00","9,050.00",Rs./Quintal,15.46,Metric Tonnes,12-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,000.00","17,500.00","10,625.00",Rs./Quintal,72.10,Metric Tonnes,12-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,550.00","14,905.00","11,225.00",Rs./Quintal,25.68,Metric Tonnes,12-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,700.00","15,550.00","9,875.00",Rs./Quintal,25.86,Metric Tonnes,11-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,755.00","17,750.00","10,250.00",Rs./Quintal,59.74,Metric Tonnes,11-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,750.00","11,900.00","8,950.00",Rs./Quintal,16.18,Metric Tonnes,10-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,055.00","21,610.00","10,625.00",Rs./Quintal,53.58,Metric Tonnes,10-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,625.00","14,355.00","11,125.00",Rs./Quintal,20.58,Metric Tonnes,10-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,950.00","13,130.00","9,000.00",Rs./Quintal,35.64,Metric Tonnes,09-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,625.00","15,030.00","10,750.00",Rs./Quintal,40.54,Metric Tonnes,09-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,750.00","12,500.00","9,250.00",Rs./Quintal,27.18,Metric Tonnes,08-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,250.00","15,080.00","10,125.00",Rs./Quintal,27.34,Metric Tonnes,08-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,500.00","13,250.00","9,875.00",Rs./Quintal,76.34,Metric Tonnes,07-11-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,900.00","11,500.00","8,750.00",Rs./Quintal,11.28,Metric Tonnes,07-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"3,500.00","17,150.00","10,000.00",Rs./Quintal,20.46,Metric Tonnes,07-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,800.00","12,500.00","9,750.00",Rs./Quintal,23.82,Metric Tonnes,06-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"2,950.00","17,000.00","10,000.00",Rs./Quintal,8.20,Metric Tonnes,06-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"3,175.00","14,305.00","9,375.00",Rs./Quintal,9.18,Metric Tonnes,06-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,000.00","11,260.00","9,000.00",Rs./Quintal,32.28,Metric Tonnes,05-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"2,375.00","14,200.00","10,725.00",Rs./Quintal,11.22,Metric Tonnes,05-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"4,525.00","16,575.00","9,500.00",Rs./Quintal,10.40,Metric Tonnes,05-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"5,200.00","12,900.00","9,500.00",Rs./Quintal,17.16,Metric Tonnes,04-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,775.00","15,405.00","10,500.00",Rs./Quintal,11.28,Metric Tonnes,04-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,750.00","16,250.00","10,625.00",Rs./Quintal,29.38,Metric Tonnes,03-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,000.00","13,375.00","10,000.00",Rs./Quintal,6.66,Metric Tonnes,03-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,900.00","18,250.00","10,750.00",Rs./Quintal,46.20,Metric Tonnes,02-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,475.00","13,500.00","9,300.00",Rs./Quintal,18.70,Metric Tonnes,02-02-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,575.00","15,000.00","10,250.00",Rs./Quintal,24.86,Metric Tonnes,02-01-2026
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,Local,"5,050.00","20,125.00","10,350.00",Rs./Quintal,25.80,Metric Tonnes,01-12-2025
Gujarat,Mehsana,Unjha APMC,Spices,Ajwan,Ajwan,FAQ,"4,675.00","14,760.00","10,750.00",Rs./Quintal,23.26,Metric Tonnes,01-01-2026
Gujarat,Mehsana,Visnagar APMC,Spices,Ajwan,Ajwan,Local,"2,000.00","10,015.00","6,007.00",Rs./Quintal,2.10,Metric Tonnes,08-11-2025
Gujarat,Morbi,APMC HALVAD,Spices,Ajwan,Ajwan,Local,"4,400.00","8,500.00","7,000.00",Rs./Quintal,1.20,Metric Tonnes,07-11-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,FAQ,"6,200.00","6,200.00","6,200.00",Rs./Quintal,0.10,Metric Tonnes,29-12-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,Local,"6,200.00","6,200.00","6,200.00",Rs./Quintal,0.10,Metric Tonnes,29-12-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,FAQ,"2,460.00","7,680.00","5,070.00",Rs./Quintal,0.30,Metric Tonnes,22-12-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,Local,"5,070.00","5,070.00","5,070.00",Rs./Quintal,0.30,Metric Tonnes,22-12-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,FAQ,"3,055.00","10,555.00","6,805.00",Rs./Quintal,0.40,Metric Tonnes,09-12-2025
Gujarat,Patan,Chansama APMC,Spices,Ajwan,Ajwan,Local,"6,805.00","6,805.00","6,805.00",Rs./Quintal,0.40,Metric Tonnes,09-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","10,630.00","10,000.00",Rs./Quintal,3.03,Metric Tonnes,31-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","10,125.00","9,900.00",Rs./Quintal,1.27,Metric Tonnes,31-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","9,630.00","9,500.00",Rs./Quintal,1.49,Metric Tonnes,30-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,750.00","14,000.00","13,000.00",Rs./Quintal,17.88,Metric Tonnes,29-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,500.00","11,125.00","10,900.00",Rs./Quintal,3.58,Metric Tonnes,29-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","12,000.00","11,500.00",Rs./Quintal,22.55,Metric Tonnes,28-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,500.00","12,200.00","11,000.00",Rs./Quintal,8.91,Metric Tonnes,28-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","10,375.00","9,800.00",Rs./Quintal,6.38,Metric Tonnes,27-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","14,005.00","13,000.00",Rs./Quintal,16.34,Metric Tonnes,27-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","11,990.00","10,900.00",Rs./Quintal,4.95,Metric Tonnes,27-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,005.00","11,725.00",Rs./Quintal,9.90,Metric Tonnes,26-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,125.00","11,500.00",Rs./Quintal,18.04,Metric Tonnes,26-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,500.00","10,625.00","10,000.00",Rs./Quintal,6.05,Metric Tonnes,25-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,575.00","12,500.00",Rs./Quintal,18.04,Metric Tonnes,25-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","16,330.00","14,500.00",Rs./Quintal,13.59,Metric Tonnes,24-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","14,505.00","13,000.00",Rs./Quintal,22.55,Metric Tonnes,24-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,000.00","11,000.00",Rs./Quintal,5.61,Metric Tonnes,24-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,500.00","11,000.00","10,500.00",Rs./Quintal,6.05,Metric Tonnes,23-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,050.00","11,750.00","11,600.00",Rs./Quintal,3.03,Metric Tonnes,22-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","15,005.00","13,500.00",Rs./Quintal,20.90,Metric Tonnes,22-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,725.00","12,000.00",Rs./Quintal,22.55,Metric Tonnes,21-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,500.00","12,000.00","10,850.00",Rs./Quintal,8.75,Metric Tonnes,21-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","13,000.00","11,800.00",Rs./Quintal,8.80,Metric Tonnes,20-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","14,000.00","12,500.00",Rs./Quintal,26.73,Metric Tonnes,20-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,500.00","11,060.00","10,820.00",Rs./Quintal,7.92,Metric Tonnes,20-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","14,000.00","12,500.00",Rs./Quintal,12.16,Metric Tonnes,19-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","12,105.00","11,500.00",Rs./Quintal,28.88,Metric Tonnes,19-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","11,470.00","10,725.00",Rs./Quintal,6.22,Metric Tonnes,19-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,250.00","11,260.00","11,000.00",Rs./Quintal,6.77,Metric Tonnes,18-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,050.00","13,050.00","11,700.00",Rs./Quintal,21.23,Metric Tonnes,18-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,250.00","12,500.00","11,800.00",Rs./Quintal,17.27,Metric Tonnes,17-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","14,000.00","12,500.00",Rs./Quintal,23.38,Metric Tonnes,17-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,750.00","12,750.00","11,000.00",Rs./Quintal,7.43,Metric Tonnes,17-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"10,500.00","12,700.00","11,900.00",Rs./Quintal,11.06,Metric Tonnes,16-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,050.00","12,050.00","10,800.00",Rs./Quintal,7.04,Metric Tonnes,16-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","10,950.00","10,500.00",Rs./Quintal,8.20,Metric Tonnes,15-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,500.00","11,500.00",Rs./Quintal,15.40,Metric Tonnes,15-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,000.00","11,430.00","10,650.00",Rs./Quintal,1.82,Metric Tonnes,15-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,500.00","11,500.00","11,000.00",Rs./Quintal,31.63,Metric Tonnes,14-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","12,000.00","11,600.00",Rs./Quintal,12.27,Metric Tonnes,13-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,000.00","12,200.00","10,500.00",Rs./Quintal,29.48,Metric Tonnes,13-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","11,250.00","10,800.00",Rs./Quintal,11.33,Metric Tonnes,13-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,150.00","11,700.00",Rs./Quintal,10.18,Metric Tonnes,12-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"6,000.00","13,440.00","12,000.00",Rs./Quintal,25.80,Metric Tonnes,12-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,000.00","12,500.00","11,000.00",Rs./Quintal,3.58,Metric Tonnes,12-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,125.00","11,800.00",Rs./Quintal,11.33,Metric Tonnes,11-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,000.00","11,260.00","10,600.00",Rs./Quintal,38.72,Metric Tonnes,11-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","12,330.00","11,950.00",Rs./Quintal,9.46,Metric Tonnes,10-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"4,250.00","11,665.00","10,600.00",Rs./Quintal,24.48,Metric Tonnes,10-11-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","11,650.00","10,700.00",Rs./Quintal,7.04,Metric Tonnes,10-01-2026
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","13,000.00","12,100.00",Rs./Quintal,9.19,Metric Tonnes,09-12-2025
Gujarat,Patan,Patan APMC,Spices,Ajwan,Other,FAQ,"5,000.00","10,620.00","10,000.00",Rs./Quintal,6.44,Metric Tonnes,09-01-2026
